,MSOA11CD,MSOA11NM,pop0-49,pop50-59,pop60-69,pop70-79,pop80-89,pop90+,total_pop,geometry,MSOA,MSOA_with_supply,dissolve
11,E02002714,East Riding of Yorkshire 031,3646,1300,1354,1076,387,60,7823,"MULTIPOLYGON (((533552.0639978297 418455.5686681131, 533557.0679542243 418449.4104451642, 533537.1777807124 418465.3514688709, 533552.0639978297 418455.5686681131)), ((523528.8665981019 418811.264488059, 523475.9401088106 418757.5339871203, 523472.4336618622 418761.0035141376, 523528.8665981019 418811.264488059)), ((528896.0372563328 435140.305352241, 532031.3727792334 431035.2220669972, 533234.2357511543 429452.1499794601, 533038.242340785 429360.4688960399, 533151.7930963346 428304.6952611811, 534080.5092514048 428017.6681545139, 534365.3709894815 427593.3973629074, 533761.1814905193 427192.0311689316, 534614.6194676196 426991.5399969057, 534448.3234645803 426636.5934448536, 533255.7633136056 426724.3138193999, 532318.2359565287 424965.6162432091, 529830.0238293374 426469.1730147449, 528907.2314952957 425272.7634651768, 527142.6090683904 421553.4779285804, 527618.9876587094 421270.4869572285, 529375.2940592021 421200.419126519, 532943.1614273423 418855.72239591, 533450.940823561 418380.1615159117, 529061.0221126458 416831.1175949663, 528798.8274723297 416478.9161638787, 525489.9622446843 417095.3720736339, 524045.7449913498 418222.6438673681, 523641.4930747139 418911.5732336835, 524912.0151239348 420043.1411661495, 525015.0080397034 420458.5773853102, 523847.1994950733 420444.340708838, 524043.2874387315 420718.7491430845, 522084.0827821786 422130.3360817589, 522073.9707395103 423225.0821234607, 521772.6551803234 423477.4480769698, 522330.7666607529 424202.0774917821, 522243.357448564 424826.5113376994, 524729.7262290155 426878.0278464007, 524740.0363441895 428275.0600163493, 523527.4045486432 429062.4177185473, 523043.410004413 428506.4209984918, 522576.4138705521 428521.4147281297, 522727.7311518125 428042.5527473965, 522392.0030070345 427798.6182867548, 522779.2465178832 427791.1339579216, 522549.3668843639 427726.277541993, 521603.7188066364 427639.6153392564, 520758.4922584956 427976.0583319868, 520414.1271344631 427710.4043190732, 520072.6770063718 428346.411279319, 520726.5233558659 428960.9897721212, 520843.0246974047 430033.4036706929, 520423.7999305889 431285.4834978004, 519342.9940413079 432864.9984811844, 519684.0088877084 432701.3296466842, 520404.2123071741 433011.4222199795, 520580.7916377293 433822.9090151992, 520937.8413279653 434046.3077070669, 521566.8791040979 433972.6087743302, 521726.9820556437 433145.8390179996, 524233.6578505255 433666.7897467482, 524883.1344927168 433537.2965124599, 524978.4998918285 433201.0970657232, 525543.3091636975 433623.1644191652, 528901.614921881 434320.3248573925, 528896.0372563328 435140.305352241)))",FALSE,FALSE,1
12,E02002720,East Riding of Yorkshire 037,4035,1198,1063,784,402,84,7566,"MULTIPOLYGON (((475351.900737761 426054.7266197952, 475034.6036410736 425836.4254643746, 475197.5017235018 426140.4270543427, 475351.900737761 426054.7266197952)), ((476174.592423598 426051.930855698, 476390.3857654403 424720.1678549403, 476375.3820170162 424680.2099386321, 475215.7693384928 424371.5621996336, 474145.9977735811 424746.5573543181, 474204.9293153557 425736.0894097242, 475272.5024745996 425685.8265113394, 475687.4958313937 426644.4303796614, 476174.592423598 426051.930855698)), ((471702.9899091388 429168.550014005, 472041.875892497 428229.2314458712, 472810.0909921555 428303.9288200184, 473649.2763651033 428322.7378537963, 473767.6865801659 427976.2356255449, 474579.953263906 428265.2457299425, 474435.7464760622 427826.9255783465, 474715.6876837125 427662.2349375252, 474921.7496638356 428460.1655799884, 474542.4986688037 428546.0075747411, 475400.0225145549 428596.5193630952, 475835.0703823358 428942.5176135084, 475564.4310444514 428438.771550599, 475856.2804044408 428459.4146904629, 476175.9380516315 427912.8342280134, 475627.2238669947 427613.8760532808, 475879.0947583938 427279.5463715128, 475494.9901636319 427273.9111894408, 475407.6951269998 426845.3870306477, 475635.9150993483 426691.8184451931, 475419.1315675118 426796.0500251333, 474508.008562939 425879.7236326392, 473518.8082997464 426339.2243770397, 472061.2233960863 426279.8717500482, 472037.8127591687 426278.9182302643, 472057.422410556 426255.938455503, 471909.2125822465 426306.717615166, 471877.7688968814 426833.6903423925, 470256.6141495637 426700.7120175242, 468639.3030920608 427132.2073184262, 468478.1946987886 428287.027210177, 467780.7872710766 428656.1183299194, 469226.8706018942 429110.3188313643, 470497.5743993011 430066.3325356261, 470730.8622843238 429548.8298676678, 471702.9899091388 429168.550014005)))",FALSE,FALSE,1
13,E02002721,East Riding of Yorkshire 038,3247,1128,936,686,329,91,6417,"MULTIPOLYGON (((485950.6795690525 422923.8768677202, 486054.5743768493 421692.4674795324, 486075.5515764358 421647.95188304, 485676.632333172 421340.3706299779, 485807.2269481088 420895.6267078174, 484528.0129221317 421080.4263786544, 484445.2608932606 420452.2735394094, 482906.482503121 419966.7644990707, 482099.3922285919 419368.8570701091, 482481.5755481856 419189.9596178757, 481089.4925212807 418443.5763054311, 481230.5804917251 419321.3505676741, 480131.894225242 418754.9365304136, 479308.8961921826 418025.6546916722, 479038.9989068083 417312.163767927, 477501.404533396 416939.4321025537, 476256.4146666111 415784.1607258719, 477838.021210143 420124.1380640286, 478588.0922979992 421401.4551307212, 478162.6347393716 421588.2381741992, 477493.2761788958 420944.135467361, 477119.2628191992 421385.1506615729, 476637.1886629754 421006.5911233767, 476576.2546702398 421454.6798955287, 475831.4661978459 421452.0381517088, 475621.3998650849 421745.5661135761, 476173.2068930963 421573.8119761686, 476253.4268006998 421610.8995916754, 477665.0654994286 423279.2353210131, 478529.3608921968 423756.8407545121, 479999.6357082968 423137.9494915294, 480979.8265707368 422725.3514556834, 482863.5153420016 423717.4620194762, 483895.9041661737 423847.6661842855, 485927.681136258 423276.5775130591, 485938.3806064507 422975.2764571009, 485273.38766042 422930.5724249049, 485950.6795690525 422923.8768677202)), ((482808.8197046028 423855.1700032434, 482709.2776081304 423816.3046202561, 482759.2419308757 423847.3865270907, 482808.8197046028 423855.1700032434)), ((476191.5875689274 424190.728686562, 475464.8102643651 423899.8384771545, 475215.7693384928 424371.5621996336, 476375.3820170162 424680.2099386321, 476191.5875689274 424190.728686562)), ((481165.7406314083 429028.2177675152, 481290.9750001841 428632.2570824805, 480555.6395930508 428454.8513184637, 480782.3301301649 427198.855918826, 481396.1304216008 427588.2603107514, 481648.0334146161 423481.6614922769, 481697.1295723487 423421.1205586019, 481694.1235977556 423419.9468421557, 481686.6281079288 423428.5668159068, 481672.5298112106 423443.6677651697, 480602.334315534 423033.8503883209, 479999.6326122512 423596.5897983548, 479702.1507324572 423874.3466754464, 478469.9640570062 424033.7403240485, 477667.1678976015 423655.3353300972, 475901.5563913913 421720.5262807531, 475187.9789202176 422803.2241895432, 475269.5939088775 423511.2243867331, 475350.494759034 423545.9335746579, 475611.9707317062 423621.0918272169, 475596.0341735924 423651.2783575986, 475601.6719550783 423653.6971848616, 475736.7480347588 423683.4256328734, 476484.8837747159 424175.1304291493, 476642.5873461767 425002.3316562173, 476261.2896259866 426391.1323132921, 475635.9150993483 426691.8184451931, 475407.6951269998 426845.3870306477, 475494.9901636319 427273.9111894408, 475879.0947583938 427279.5463715128, 475627.2238669947 427613.8760532808, 476175.9380516315 427912.8342280134, 475856.2804044408 428459.4146904629, 475564.4310444514 428438.771550599, 475835.0703823358 428942.5176135084, 475400.0225145549 428596.5193630952, 474542.4986688037 428546.0075747411, 474921.7496638356 428460.1655799884, 474715.6876837125 427662.2349375252, 474435.7464760622 427826.9255783465, 474579.953263906 428265.2457299425, 473767.6865801659 427976.2356255449, 473649.2763651033 428322.7378537963, 472810.0909921555 428303.9288200184, 472738.8047190912 428928.0486054915, 473350.4879380604 428959.9286967815, 473596.6933025519 429894.7179535038, 474311.8038294359 430129.8999068203, 474633.6462934329 430917.6631197216, 475132.6402979619 431249.197248813, 479332.5166048442 432414.0864044019, 480157.5970461718 433348.7822563598, 481200.1942176819 432907.2797389094, 481467.6235271591 430709.3642455061, 482530.8957744103 430509.2709485092, 481932.4030506445 429947.1731285028, 482231.5190574168 429681.5781822592, 481165.7406314083 429028.2177675152)))",FALSE,FALSE,1
14,E02002722,East Riding of Yorkshire 039,4259,1272,1414,1185,481,88,8699,"POLYGON ((533557.0679542243 418449.4104451642, 533552.0639978297 418455.5686681131, 533537.1777807124 418465.3514688709, 532308.7663828647 419449.8653551444, 532943.1614273423 418855.72239591, 529375.2940592021 421200.419126519, 527618.9876587094 421270.4869572285, 527142.6090683904 421553.4779285804, 528907.2314952957 425272.7634651768, 529830.0238293374 426469.1730147449, 532318.2359565287 424965.6162432091, 533255.7633136056 426724.3138193999, 534448.3234645803 426636.5934448536, 534614.6194676196 426991.5399969057, 533761.1814905193 427192.0311689316, 534365.3709894815 427593.3973629074, 534080.5092514048 428017.6681545139, 533151.7930963346 428304.6952611811, 533038.242340785 429360.4688960399, 533234.2357511543 429452.1499794601, 534056.5916266968 428408.732204834, 534748.5933024955 427427.0496867431, 534916.0347993633 427154.3345959621, 536739.5967422666 424725.5096995161, 539555.8533970369 421184.8319952817, 539999.3333075799 420369.174999533, 540198.6145570595 420002.6578857022, 540773.3851855751 418945.5474710299, 542264.9531829731 414293.7927825915, 542098.4585706915 413384.7302469272, 542092.5630055299 413365.0371300939, 541525.0608219076 412483.5241141972, 539999.436963512 410873.579217117, 539708.2316930935 410566.2652051548, 539702.3502145576 410578.3374272183, 539999.4338472039 410952.3314016156, 542007.8583569382 413480.6053045807, 542070.0500321719 414481.4925276392, 541611.8369173999 415207.686264212, 539999.4105783332 416556.5756452012, 539276.7720552729 417161.1117765306, 537692.4755605296 418012.6096988205, 534519.3208630403 418896.172381374, 533591.9389571503 418421.4629291039, 533557.0679542243 418449.4104451642))",FALSE,FALSE,1
15,E02002723,East Riding of Yorkshire 040,5395,1190,935,789,425,110,8844,"POLYGON ((474204.9293153557 425736.0894097242, 474145.9977735811 424746.5573543181, 473585.4261452165 424598.9783615239, 474145.134020114 424090.104785907, 474476.8469619248 424345.322603814, 474637.7547611783 423925.9161719333, 474294.696252951 423566.2193684024, 474387.6891991901 423130.2197374398, 473817.2865968258 422809.2885612479, 473819.602906623 422643.0509009132, 473515.4873065631 422553.6151457754, 473121.1866255603 422381.1188058836, 472231.9035386552 421992.580754939, 473105.9024660755 422313.9196722234, 473549.5867536597 422512.3143358298, 473690.5843737265 422569.2158362679, 473820.2453882584 422596.9448842035, 473823.1860001848 422385.9004078718, 475076.6237998803 421637.2492720666, 475374.2706193273 421974.1434886056, 475496.5644119748 421784.422060902, 475621.3998650849 421745.5661135761, 475831.4661978459 421452.0381517088, 476576.2546702398 421454.6798955287, 476637.1886629754 421006.5911233767, 477119.2628191992 421385.1506615729, 477493.2761788958 420944.135467361, 478162.6347393716 421588.2381741992, 478588.0922979992 421401.4551307212, 477838.021210143 420124.1380640286, 476256.4146666111 415784.1607258719, 475119.0956707803 416285.7334871333, 472034.3302810524 417585.5278238034, 472454.1348921054 418352.901574845, 468520.982416724 420048.2640356695, 468424.9672993866 420678.8006777402, 468890.1069957973 421295.5734621217, 469552.1878044757 420865.9398605491, 469854.6584700631 421772.7300937732, 470636.2380475789 421505.3162477753, 471369.4726688187 421773.9958196638, 469689.9190904478 423931.2866562856, 469418.3100145354 423293.0343593563, 469134.7521412621 423396.6237243793, 468519.9084846807 422865.8704513437, 468650.5789210042 422559.5260222749, 468307.024490551 422575.1380063481, 468193.5643474943 422979.2905271488, 468902.7300513711 423581.1874903185, 468646.9053057651 423569.7605081123, 468904.5124072075 423684.6276122498, 468662.6427313036 423975.1864630439, 468910.8298062666 424783.8786536416, 469789.23256055 424529.2262094577, 471143.977886037 425234.5496971346, 472344.4770568669 425071.053166057, 472249.1781616071 426031.2270225538, 472278.1148303466 425997.3173116747, 472470.0245243397 425234.4117377544, 472465.2206111044 425592.717332222, 472327.0114211158 426185.5199335719, 473467.8105489248 426141.1218552631, 474142.7211084499 425739.0183281105, 474204.9293153557 425736.0894097242))",FALSE,FALSE,1
16,E02002724,East Riding of Yorkshire 041,6663,1226,947,626,261,35,9758,"MULTIPOLYGON (((475374.2706193273 421974.1434886056, 475076.6237998803 421637.2492720666, 473823.1860001848 422385.9004078718, 473820.2453882584 422596.9448842035, 473857.0564382839 422604.81718971, 474486.1322164604 422764.8759758709, 474922.2806523046 422797.1219636157, 475360.1830471006 421995.9983344685, 475374.2706193273 421974.1434886056)), ((475611.9707317062 423621.0918272169, 475350.494759034 423545.9335746579, 475596.0341735924 423651.2783575986, 475611.9707317062 423621.0918272169)), ((475215.7693384928 424371.5621996336, 475464.8102643651 423899.8384771545, 475459.5042846428 423897.7147512865, 474924.289717323 423427.822045073, 474945.3815237631 422841.8227763938, 474472.534380715 422815.244414013, 473858.1569964461 422654.3890169151, 473819.602906623 422643.0509009132, 473817.2865968258 422809.2885612479, 474387.6891991901 423130.2197374398, 474294.696252951 423566.2193684024, 474637.7547611783 423925.9161719333, 474476.8469619248 424345.322603814, 474145.134020114 424090.104785907, 473585.4261452165 424598.9783615239, 474145.9977735811 424746.5573543181, 475215.7693384928 424371.5621996336)))",FALSE,FALSE,1
17,E02002753,North Lincolnshire 005,4236,1289,1328,1117,585,105,8660,"MULTIPOLYGON (((484050.1596013065 410650.2644941356, 484017.5732409651 410493.1868333709, 483817.3366980843 410954.2840339864, 484050.1596013065 410650.2644941356)), ((487355.9951782406 419235.219608233, 487092.9085649969 418771.0127553402, 489137.5851839128 418939.5150955652, 490457.2039596045 418717.0473802203, 490771.2799538826 418626.3235980137, 490809.9108524119 417708.1465672574, 490911.4322515472 415235.1279564298, 490696.2524406421 414724.1287486755, 489898.941350344 414839.7822214215, 490165.0396954878 414448.4084207179, 489973.6667684632 414253.0718648411, 488660.1100208463 414311.5593177387, 488156.263448779 414666.9947561477, 488160.7791725401 413748.0247314688, 487439.4416774802 413562.6780366459, 487510.4263149849 412734.7676218703, 487070.5424064395 411687.9038858326, 486979.4077223993 410624.2838568224, 487129.7438721361 409465.6149800997, 487136.8212976932 407585.7383285127, 485559.7967370797 407410.0792515065, 483335.645726049 407049.209087838, 483010.9393755161 408134.0205574521, 483137.934934295 409153.1436856876, 484121.173880968 410254.6177511191, 484109.2321340363 410282.1170407487, 484216.8337898849 410421.437494772, 483685.1163671169 411455.042217095, 483797.502393415 412064.1472048114, 484373.2815872814 413066.7547469255, 485732.0832047586 413036.7654221973, 485884.1763723849 413331.452174965, 486129.4454392467 413608.4560864589, 486112.5591069132 413773.9514116416, 486209.9576741126 413962.6642178494, 485393.3443802585 415118.5546538162, 485312.034282524 416193.5291627048, 485335.6970786186 417014.7987664828, 485461.4059087948 417179.0239591651, 486347.3071647949 418188.2238310254, 486862.8012527733 420002.2881385977, 486975.4759086889 420398.7999841056, 486271.0761313393 422799.4787006399, 488742.4582574635 423980.9751568486, 489453.4649682633 422553.2835228888, 489879.8890682684 419448.5345070218, 487934.0845985534 419427.9111994594, 487355.9951782406 419235.219608233)))",FALSE,FALSE,1
18,E02002755,North Lincolnshire 007,5401,1018,732,464,216,68,7899,"POLYGON ((489973.6667684632 414253.0718648411, 490141.3614278341 413974.0319283578, 490642.4199774353 414060.8146975051, 492123.7015744447 412282.5225710377, 489549.8502840682 410887.2052635007, 489610.6933846439 411424.3588190326, 489909.6969701794 411247.3571852765, 489674.9072247639 411775.5802018858, 489128.8091202446 411641.2501469746, 489243.4637957673 411973.1595579511, 488575.5924424561 411997.8317960549, 488258.3873725975 412450.8845983225, 488075.108412744 411974.8362721078, 487540.6880579375 412131.3578964014, 487305.2452399778 411604.4540113649, 487070.5424064395 411687.9038858326, 487510.4263149849 412734.7676218703, 487439.4416774802 413562.6780366459, 488160.7791725401 413748.0247314688, 488156.263448779 414666.9947561477, 488660.1100208463 414311.5593177387, 489973.6667684632 414253.0718648411))",FALSE,FALSE,1
19,E02002756,North Lincolnshire 008,7331,1027,665,358,189,48,9618,"POLYGON ((489549.8502840682 410887.2052635007, 489207.7728036003 410717.8225379286, 488850.6716045869 410641.7922398145, 488815.0071298142 411284.2321034888, 488064.8422326922 411478.3602906312, 488075.108412744 411974.8362721078, 488258.3873725975 412450.8845983225, 488575.5924424561 411997.8317960549, 489243.4637957673 411973.1595579511, 489128.8091202446 411641.2501469746, 489674.9072247639 411775.5802018858, 489909.6969701794 411247.3571852765, 489610.6933846439 411424.3588190326, 489549.8502840682 410887.2052635007))",FALSE,FALSE,1
20,E02002757,North Lincolnshire 009,4133,836,637,500,288,76,6470,"POLYGON ((488075.108412744 411974.8362721078, 488064.8422326922 411478.3602906312, 488815.0071298142 411284.2321034888, 488850.6716045869 410641.7922398145, 486979.4077223993 410624.2838568224, 487070.5424064395 411687.9038858326, 487305.2452399778 411604.4540113649, 487540.6880579375 412131.3578964014, 488075.108412744 411974.8362721078))",FALSE,FALSE,1
21,E02002758,North Lincolnshire 010,4131,872,678,387,180,32,6280,"POLYGON ((493364.5340632198 408512.1533086307, 493041.4732483725 408029.8365673658, 492481.9361651604 408359.2448371741, 491200.5586732216 408645.1850613774, 490754.375875692 409835.2543866249, 490356.7245097082 409807.3492083914, 490113.9025782869 409388.5990713802, 489174.7958187173 410014.8369701194, 489207.7728036003 410717.8225379286, 489549.8502840682 410887.2052635007, 492123.7015744447 412282.5225710377, 493140.4856044568 412058.3648080984, 492763.9219209672 411562.977157169, 493059.5195519072 410364.3524590693, 492890.9257758267 409184.654264576, 493446.6338623437 409072.4374339194, 493364.5340632198 408512.1533086307))",FALSE,FALSE,1
22,E02002759,North Lincolnshire 011,4722,1576,1432,1162,528,125,9545,"MULTIPOLYGON (((497799.9339271882 422040.7656168528, 497503.7276093063 421758.4724266807, 497424.3914258369 421732.535720441, 497447.7567293538 422009.9494789879, 497505.6942951361 421989.9823264794, 497799.9339271882 422040.7656168528)), ((499841.874129839 422498.372734554, 501568.9439894482 418173.3555483028, 502744.43946785 416935.1095641803, 503806.8388941524 415656.4303638477, 506722.8258020532 413426.0447935998, 505906.9620562766 412884.4417862, 505151.08498902 410953.9369469234, 504548.5918612256 410647.6534001812, 504783.0030325203 410248.1535610432, 504137.4822814372 409793.6534551279, 503443.4861041938 409319.561213828, 502725.0455859106 407935.5205387872, 502314.8250880199 408071.5533904269, 501741.4263785643 407694.1456114031, 501666.2683673101 406906.7698912573, 501046.5582296994 406550.338511252, 500090.9718402167 406527.9324476168, 499429.1420750072 406100.0705794261, 499333.0637017265 406999.0178375447, 499334.4222341193 408254.9303159274, 500108.8810670111 410248.7559285336, 499560.6797658217 411011.0108675126, 498011.3541679396 411900.8301165773, 497503.65461381 412739.1729437827, 497667.1439186558 413226.2682386154, 497280.6315721583 414093.8695340604, 497307.9351237696 415050.3630937755, 496372.3132140772 416524.1365227423, 496560.0030583245 417201.5215574782, 497287.8978185659 417493.4504616464, 497381.2263089145 418137.7714798672, 496807.9159691887 418774.7530828351, 497258.2327070866 419759.8157826486, 497378.6096797665 421188.9757651445, 497491.8289782617 421177.802836486, 498947.2456011822 421528.2632863069, 499841.874129839 422498.372734554)))",FALSE,FALSE,1
23,E02002760,North Lincolnshire 012,3273,968,781,568,261,82,5933,"POLYGON ((489174.7958187173 410014.8369701194, 489231.7462142268 408878.3416423759, 488999.428038803 409277.4808140214, 488526.880552492 408880.7942966438, 488086.4502950575 409118.2907253418, 487595.1359188778 409531.9148409746, 487432.2565879739 409267.8026625807, 487129.7438721361 409465.6149800997, 486979.4077223993 410624.2838568224, 488850.6716045869 410641.7922398145, 489207.7728036003 410717.8225379286, 489174.7958187173 410014.8369701194))",FALSE,FALSE,1
24,E02002761,North Lincolnshire 013,3378,1165,890,739,353,64,6589,"POLYGON ((499333.0637017265 406999.0178375447, 498817.3365835847 406828.7779395145, 498554.7855931223 407081.1133731855, 496435.3891655519 406349.1833266023, 495355.8629751511 406302.8696217485, 495486.2647433402 406823.6391455858, 494851.0750765852 407236.0199658211, 494393.341262371 408182.4623497458, 493364.5340632198 408512.1533086307, 493446.6338623437 409072.4374339194, 492890.9257758267 409184.654264576, 493059.5195519072 410364.3524590693, 492763.9219209672 411562.977157169, 493140.4856044568 412058.3648080984, 492123.7015744447 412282.5225710377, 490642.4199774353 414060.8146975051, 490141.3614278341 413974.0319283578, 489973.6667684632 414253.0718648411, 490165.0396954878 414448.4084207179, 489898.941350344 414839.7822214215, 490696.2524406421 414724.1287486755, 490911.4322515472 415235.1279564298, 490809.9108524119 417708.1465672574, 497381.2263089145 418137.7714798672, 497287.8978185659 417493.4504616464, 496560.0030583245 417201.5215574782, 496372.3132140772 416524.1365227423, 497307.9351237696 415050.3630937755, 497280.6315721583 414093.8695340604, 497667.1439186558 413226.2682386154, 497503.65461381 412739.1729437827, 498011.3541679396 411900.8301165773, 499560.6797658217 411011.0108675126, 500108.8810670111 410248.7559285336, 499334.4222341193 408254.9303159274, 499333.0637017265 406999.0178375447))",FALSE,FALSE,1
25,E02002762,North Lincolnshire 014,4058,976,723,508,318,118,6701,"POLYGON ((490113.9025782869 409388.5990713802, 489900.0080050266 409170.738865845, 490146.0850256899 409162.4745321808, 490171.3109284127 408664.8411005925, 489852.7936112802 408721.9012577626, 488433.5626402041 408584.5762622075, 488075.6605223592 408652.6497311085, 488086.4502950575 409118.2907253418, 488526.880552492 408880.7942966438, 488999.428038803 409277.4808140214, 489231.7462142268 408878.3416423759, 489174.7958187173 410014.8369701194, 490113.9025782869 409388.5990713802))",FALSE,FALSE,1
26,E02002763,North Lincolnshire 015,6131,1096,764,500,245,83,8819,"POLYGON ((492481.9361651604 408359.2448371741, 492507.4450819649 407892.2106621438, 491677.3719324525 407854.9285967656, 491099.7856979699 408140.4286607638, 491178.1095316053 408345.9320369827, 490737.4722184058 408417.7306139601, 490487.7490625049 408091.4189421948, 490616.5397682054 408352.2641945128, 489956.8418790265 408274.3694433618, 489852.7936112802 408721.9012577626, 490171.3109284127 408664.8411005925, 490146.0850256899 409162.4745321808, 489900.0080050266 409170.738865845, 490113.9025782869 409388.5990713802, 490356.7245097082 409807.3492083914, 490754.375875692 409835.2543866249, 491200.5586732216 408645.1850613774, 492481.9361651604 408359.2448371741))",FALSE,FALSE,1
27,E02002764,North Lincolnshire 016,4112,735,554,410,189,37,6037,"POLYGON ((488086.4502950575 409118.2907253418, 488075.6605223592 408652.6497311085, 488433.5626402041 408584.5762622075, 488138.234466206 408176.1472427956, 488418.7199599419 407717.6403010937, 487136.8212976932 407585.7383285127, 487129.7438721361 409465.6149800997, 487432.2565879739 409267.8026625807, 487595.1359188778 409531.9148409746, 488086.4502950575 409118.2907253418))",FALSE,FALSE,1
28,E02002765,North Lincolnshire 017,3846,862,717,568,313,63,6369,"POLYGON ((489956.8418790265 408274.3694433618, 490022.6347497908 408030.117899353, 489332.7472618636 407857.2205470356, 488418.7199599419 407717.6403010937, 488138.234466206 408176.1472427956, 488433.5626402041 408584.5762622075, 489852.7936112802 408721.9012577626, 489956.8418790265 408274.3694433618))",FALSE,FALSE,1
29,E02002766,North Lincolnshire 018,5350,1147,1066,919,443,124,9049,"POLYGON ((491677.3719324525 407854.9285967656, 490066.5504177761 406961.6182563849, 489552.5105812242 407161.4157485593, 489396.7809714066 406813.3329679553, 489037.7768884407 407079.3328328092, 489332.7472618636 407857.2205470356, 490022.6347497908 408030.117899353, 489956.8418790265 408274.3694433618, 490616.5397682054 408352.2641945128, 490487.7490625049 408091.4189421948, 490737.4722184058 408417.7306139601, 491178.1095316053 408345.9320369827, 491099.7856979699 408140.4286607638, 491677.3719324525 407854.9285967656))",FALSE,FALSE,1
30,E02002767,North Lincolnshire 019,3244,1031,994,861,389,83,6602,"POLYGON ((490066.5504177761 406961.6182563849, 490009.592789125 406556.1167487662, 488280.9981632559 406025.1436645485, 485826.7749197655 405951.5763074378, 485559.7967370797 407410.0792515065, 487136.8212976932 407585.7383285127, 488418.7199599419 407717.6403010937, 489332.7472618636 407857.2205470356, 489037.7768884407 407079.3328328092, 489396.7809714066 406813.3329679553, 489552.5105812242 407161.4157485593, 490066.5504177761 406961.6182563849))",FALSE,FALSE,1
31,E02002769,North Lincolnshire 021,2526,1035,870,847,383,63,5724,"POLYGON ((498817.3365835847 406828.7779395145, 498880.9177267153 406230.3048394825, 498085.8849428676 406193.0655511995, 498080.7140372574 405833.3294825258, 497251.5352157023 405429.4760487485, 497305.3085574378 404576.4744165123, 496944.764802217 404902.3574976116, 495822.7685606914 404311.3641694766, 495871.8457252984 403565.5034042536, 494239.6799097405 403469.4688981012, 494065.4664587947 400747.5044853516, 491075.8257504125 400000.7154847262, 491311.6861331539 402673.3834011638, 487912.1756526128 402574.3445706459, 487133.4571247147 402996.4283791559, 486193.2611801511 402727.4259544481, 483664.777676106 403323.7289946514, 483786.2460202185 404112.3219600332, 483413.3636130128 405200.9488096635, 483733.7653673077 406193.6318666571, 483335.645726049 407049.209087838, 485559.7967370797 407410.0792515065, 485826.7749197655 405951.5763074378, 488280.9981632559 406025.1436645485, 490009.592789125 406556.1167487662, 490066.5504177761 406961.6182563849, 491677.3719324525 407854.9285967656, 492507.4450819649 407892.2106621438, 492481.9361651604 408359.2448371741, 493041.4732483725 408029.8365673658, 493364.5340632198 408512.1533086307, 494393.341262371 408182.4623497458, 494851.0750765852 407236.0199658211, 495486.2647433402 406823.6391455858, 495355.8629751511 406302.8696217485, 496435.3891655519 406349.1833266023, 498554.7855931223 407081.1133731855, 498817.3365835847 406828.7779395145))",FALSE,FALSE,1
