index,Distance in meter,origin_id,destination_id
4571,14209.4,E02004391,20369
4572,12374.4,E02004391,20697
4573,12473.7,E02004391,20806
4574,5920.2,E02004391,21308
4575,14126.3,E02004391,21475
4576,14009.1,E02004391,21571
4577,15269.1,E02004391,21574
4578,15423.9,E02004393,3353
4579,14320.8,E02004393,5751
4580,15665.8,E02004393,6035
4581,8092.7,E02004393,7298
4582,8082.4,E02004393,7418
4583,15059.2,E02004393,9030
4584,6412.4,E02004393,9116
4585,1909.7,E02004393,9986
4586,6490.8,E02004393,11650
4587,15908,E02004393,12699
4588,14017.2,E02004393,12882
4589,15826.3,E02004393,14827
4590,8907.2,E02004393,17531
4591,15797.7,E02004393,18546
4592,8657.3,E02004393,19595
4593,10169.5,E02004415,5683
4594,14161.2,E02004415,5707
4595,13386.9,E02004415,5718
4596,15987.1,E02004415,5722
4597,5951.5,E02004415,5759
4598,6727.3,E02004415,5900
4599,14703,E02004415,6146
4600,11177.2,E02004415,6601
4601,14844.6,E02004415,6733
4602,11405.3,E02004415,7081
4603,13619.7,E02004415,7302
4604,6744,E02004415,7303
4605,14441.9,E02004415,7314
4606,13543.1,E02004415,8132
4607,13448.2,E02004415,8902
4608,6069.1,E02004415,9607
4609,15558.1,E02004415,9873
4610,14652.3,E02004415,11359
4611,7840.1,E02004415,11921
4612,12852,E02004415,12113
4613,14463,E02004415,13460
4614,5866.7,E02004415,14341
4615,14358.9,E02004415,15660
4616,10722.8,E02004415,17596
4617,14887,E02004415,17773
4618,7681.8,E02004415,19170
4619,13378.1,E02004415,20879
4620,14023.7,E02004415,21097
4621,13598.3,E02004415,21753
4622,13207.7,E02004420,2318
4623,8215.5,E02004420,5683
4624,10398.6,E02004420,5687
4625,13036.4,E02004420,5691
4626,15379.8,E02004420,5699
4627,8421.7,E02004420,5708
4628,3912.3,E02004420,5718
4629,9621.3,E02004420,5727
4630,14549.4,E02004420,5771
4631,13054.1,E02004420,6601
4632,12872.5,E02004420,7081
4633,7770,E02004420,7082
4634,4145.1,E02004420,7302
4635,13796,E02004420,7308
4636,12194.6,E02004420,7318
4637,4068.5,E02004420,8132
4638,12700.1,E02004420,8901
4639,3973.6,E02004420,8902
4640,14272.8,E02004420,9776
4641,11019.3,E02004420,10428
4642,14527.7,E02004420,11921
4643,3762.8,E02004420,12113
4644,14473.3,E02004420,12386
4645,15379.8,E02004420,13063
4646,14061.9,E02004420,13191
4647,12080.9,E02004420,13341
4648,5373.7,E02004420,13460
4649,8342.3,E02004420,14887
4650,14763.5,E02004420,15417
4651,5269.6,E02004420,15660
4652,10571.3,E02004420,16057
4653,12700.1,E02004420,16446
4654,14653.1,E02004420,16929
4655,15481.3,E02004420,17281
4656,12711.6,E02004420,17596
4657,12840.2,E02004420,18736
4658,14369.4,E02004420,19170
4659,10949.7,E02004420,19589
4660,10695,E02004420,20579
4661,13985.9,E02004420,20697
4662,14003.4,E02004420,20806
4663,3903.6,E02004420,20879
4664,12700.1,E02004420,21574
4665,4123.7,E02004420,21753
4666,5631.8,E02004421,2318
4667,9183.9,E02004421,4284
4668,7392.4,E02004421,4286
4669,13871.4,E02004421,5683
4670,2822.7,E02004421,5687
4671,14972.6,E02004421,5690
4672,5460.5,E02004421,5691
4673,9820,E02004421,5699
4674,531.2,E02004421,5708
4675,10746.3,E02004421,5714
4676,5753.6,E02004421,5718
4677,2045.4,E02004421,5727
4678,8156.3,E02004421,5761
4679,6973.5,E02004421,5771
4680,8153.1,E02004421,6020
4681,15020.7,E02004421,6603
4682,8559.2,E02004421,6631
4683,186.2,E02004421,7082
4684,11236,E02004421,7292
4685,6114.6,E02004421,7302
4686,14914.3,E02004421,7306
4687,7807.3,E02004421,7307
4688,8236.1,E02004421,7308
4689,14890.4,E02004421,7313
4690,6634.7,E02004421,7318
4691,7823.9,E02004421,8085
4692,6038,E02004421,8132
4693,8406.7,E02004421,8545
4694,14991.4,E02004421,8773
4695,5124.2,E02004421,8901
4696,5586.3,E02004421,8902
4697,8712.9,E02004421,9776
4698,5459.4,E02004421,10428
4699,14264.9,E02004421,11313
4700,11326,E02004421,11740
4701,8023.5,E02004421,12113
4702,7639.7,E02004421,12306
4703,8913.4,E02004421,12386
4704,9820,E02004421,13063
4705,5495.8,E02004421,13191
4706,4505,E02004421,13341
4707,9634.5,E02004421,13460
4708,9789.6,E02004421,13971
4709,8332.3,E02004421,14735
4710,11575.3,E02004421,14887
4711,9203.7,E02004421,15417
4712,7252.9,E02004421,15536
4713,9530.4,E02004421,15660
4714,2202.6,E02004421,16057
4715,5124.2,E02004421,16446
4716,7077.1,E02004421,16929
4717,9047.9,E02004421,17038
4718,9921.5,E02004421,17281
4719,8137.6,E02004421,17655
4720,7845.4,E02004421,18236
4721,8233.9,E02004421,18429
4722,8332.3,E02004421,18525
4723,7280.3,E02004421,18736
4724,8330.2,E02004421,19344
4725,8093.7,E02004421,19438
4726,5389.8,E02004421,19589
4727,8682.8,E02004421,19995
4728,14913.3,E02004421,20249
4729,8328.1,E02004421,20369
4730,3119,E02004421,20579
4731,6409.9,E02004421,20697
4732,6427.5,E02004421,20806
4733,5873.1,E02004421,20879
4734,8245,E02004421,21475
4735,8127.8,E02004421,21571
4736,5124.2,E02004421,21574
4737,5994.3,E02004421,21753
4738,3762.2,E02004423,2318
4739,7314.3,E02004423,4284
4740,5522.8,E02004423,4286
4741,15503,E02004423,5683
4742,953.1,E02004423,5687
4743,15834.3,E02004423,5690
4744,3590.9,E02004423,5691
4745,6559,E02004423,5699
4746,1707.4,E02004423,5708
4747,12377.9,E02004423,5714
4748,7385.2,E02004423,5718
4749,72.3,E02004423,5727
4750,6286.7,E02004423,5761
4751,5103.9,E02004423,5771
4752,6283.5,E02004423,6020
4753,15882.4,E02004423,6603
4754,6689.6,E02004423,6631
4755,1817.8,E02004423,7082
4756,9182.3,E02004423,7292
4757,7746.3,E02004423,7302
4758,15776,E02004423,7306
4759,5937.7,E02004423,7307
4760,6096.7,E02004423,7308
4761,15752,E02004423,7313
4762,6210.4,E02004423,7318
4763,5954.3,E02004423,8085
4764,7669.6,E02004423,8132
4765,6537.1,E02004423,8545
4766,15853,E02004423,8773
4767,3254.6,E02004423,8901
4768,7217.9,E02004423,8902
4769,4815.9,E02004423,9776
4770,7091,E02004423,10428
4771,15126.6,E02004423,11313
4772,9272.3,E02004423,11740
4773,9655.1,E02004423,12113
4774,5770.1,E02004423,12306
4775,5016.4,E02004423,12386
4776,6559,E02004423,13063
4777,3626.2,E02004423,13191
4778,2635.4,E02004423,13341
4779,11266.1,E02004423,13460
4780,7920,E02004423,13971
4781,6462.7,E02004423,14735
4782,13206.9,E02004423,14887
4783,7150,E02004423,15417
4784,5383.3,E02004423,15536
4785,11162,E02004423,15660
4786,3834.2,E02004423,16057
4787,3254.6,E02004423,16446
4788,5207.5,E02004423,16929
4789,7178.3,E02004423,17038
4790,6660.5,E02004423,17281
4791,6268,E02004423,17655
4792,5975.8,E02004423,18236
4793,6364.3,E02004423,18429
4794,6462.7,E02004423,18525
4795,4419.8,E02004423,18736
4796,6460.6,E02004423,19344
4797,6224.1,E02004423,19438
4798,7021.4,E02004423,19589
4799,6813.2,E02004423,19995
4800,15774.9,E02004423,20249
4801,6458.5,E02004423,20369
4802,1249.4,E02004423,20579
4803,4540.3,E02004423,20697
4804,4557.9,E02004423,20806
4805,7504.7,E02004423,20879
4806,6375.4,E02004423,21475
4807,6258.2,E02004423,21571
4808,3254.6,E02004423,21574
4809,7625.9,E02004423,21753
4810,10074.2,E02004446,6278
4811,8796.8,E02004446,6999
4812,8777.8,E02004446,7410
4813,9312.9,E02004446,9287
4814,13310.6,E02004446,9360
4815,15499.3,E02004446,9590
4816,8906.7,E02004446,11581
4817,8896.7,E02004446,12471
4818,9245.8,E02004446,15278
4819,8942.6,E02004446,17605
4820,11816,E02004450,487
4821,12241.2,E02004450,522
4822,14825.1,E02004450,772
4823,10081.9,E02004450,1026
4824,14376.9,E02004450,1440
4825,15073,E02004450,1441
4826,11885.7,E02004450,1965
4827,12133.6,E02004450,3273
4828,15675.4,E02004450,5246
4829,11939.7,E02004450,5861
4830,11760.5,E02004450,6278
4831,12115.7,E02004450,8698
4832,13188.3,E02004450,8975
4833,12244.1,E02004450,9028
4834,13802.8,E02004450,9291
4835,12212.3,E02004450,9345
4836,13958.9,E02004450,9599
4837,12545.1,E02004450,10030
4838,12552.2,E02004450,10337
4839,12244.1,E02004450,14448
4840,13063.3,E02004450,19553
4841,11989.9,E02004450,20337
4842,12413.7,E02004450,21777
4843,13303.3,E02004451,618
4844,6299.2,E02004451,722
4845,5879.4,E02004451,854
4846,6450.7,E02004451,870
4847,14679.7,E02004451,1153
4848,16000.9,E02004451,3273
4849,14978.5,E02004451,5242
4850,11359.6,E02004451,6278
4851,1229.6,E02004451,6299
4852,5979.6,E02004451,9590
4853,13672.5,E02004451,11610
4854,6370.2,E02004451,12363
4855,1781.9,E02004451,12650
4856,13225.8,E02004451,12969
4857,14490.3,E02004451,13149
4858,14427.6,E02004451,13996
4859,8587.5,E02004451,14197
4860,13709.1,E02004451,18219
4861,11278.8,E02004451,19870
4862,15860.5,E02004451,20043
4863,15857.2,E02004451,20337
4864,632.2,E02004526,281
4865,13351.2,E02004526,488
4866,12672.9,E02004526,621
4867,15235.7,E02004526,851
4868,13596.6,E02004526,1009
4869,10110.9,E02004526,1967
4870,13824.7,E02004526,4759
4871,13872.7,E02004526,4760
4872,15564,E02004526,5242
4873,401.9,E02004526,5243
4874,15912,E02004526,5864
4875,451.6,E02004526,9647
4876,14522.9,E02004526,10733
4877,14282.4,E02004526,11337
4878,13765.1,E02004526,11695
4879,14228.6,E02004526,12023
4880,14354.6,E02004526,12426
4881,14099.7,E02004526,14413
4882,15412.7,E02004526,15035
4883,14009.8,E02004526,15089
4884,175.1,E02004526,15685
4885,13683.3,E02004526,17418
4886,485.2,E02004526,18027
4887,14406.6,E02004526,18106
4888,10488.4,E02004526,18480
4889,14335.9,E02004526,20008
4890,14373,E02004526,20287
4891,14731.7,E02004526,20314
4892,14003.4,E02004526,21109
4893,15260.7,E02004526,21362
4894,4932.2,E02004560,6003
4895,4815.6,E02004560,6295
4896,5275.9,E02004560,7007
4897,2025.5,E02004560,7894
4898,11280.2,E02004560,9395
4899,157.9,E02004562,6003
4900,125.7,E02004562,6295
4901,501.6,E02004562,7007
4902,5451,E02004562,7894
4903,15535.5,E02004562,9395
4904,14327.9,E02004583,283
4905,15833.8,E02004583,488
4906,14327.1,E02004583,620
4907,15228,E02004583,621
4908,11039.1,E02004583,622
4909,11295.9,E02004583,864
4910,15692.7,E02004583,865
4911,14314.2,E02004583,1569
4912,15910.9,E02004583,1570
4913,15170.5,E02004583,4759
4914,267.9,E02004583,6291
4915,7437.7,E02004583,8697
4916,7565,E02004583,10342
4917,15628.2,E02004583,11337
4918,15762.5,E02004583,12426
4919,14703.6,E02004583,13492
4920,15910.9,E02004583,14021
4921,13885.2,E02004583,14413
4922,15374.2,E02004583,15035
4923,10391.8,E02004583,15460
4924,15836,E02004583,20008
4925,15948.7,E02004583,20095
4926,2341.8,E02004591,366
4927,1212.6,E02004591,471
4928,14056.2,E02004591,610
4929,12852.9,E02004591,1026
4930,9036.3,E02004591,1154
4931,1569.5,E02004591,6297
4932,6533.1,E02004591,10245
4933,13166.2,E02004591,10258
4934,13128.2,E02004591,10364
4935,9376.5,E02004591,15393
4936,2537.2,E02004591,19028
4937,2341.8,E02004591,19477
4938,15319.9,E02004593,10258
4939,15281.9,E02004593,10364
4940,15630.4,E02004615,1365
4941,13599.8,E02004615,4505
4942,11611.5,E02004615,5859
4943,11301.3,E02004615,7208
4944,12104.9,E02004615,8603
4945,11159.4,E02004615,10072
4946,14345.1,E02004615,14540
4947,13648.3,E02004615,16993
4948,4680.3,E02004615,18502
4949,10225.3,E02004617,4496
4950,798.1,E02004617,4501
4951,12657.1,E02004617,4505
4952,12063.9,E02004617,14540
4953,5685.3,E02004617,15571
4954,12927.3,E02004617,16993
4955,279.9,E02004617,17145
4956,13953.8,E02004619,4495
4957,15258.1,E02004619,4496
4958,12120.1,E02004619,4497
4959,12011,E02004619,4736
4960,15600.5,E02004619,6367
4961,14488.7,E02004619,7776
4962,11974.9,E02004619,10750
4963,11922.3,E02004619,11012
4964,14984,E02004619,11423
4965,14157,E02004619,11465
4966,12574.9,E02004619,12520
4967,11930.8,E02004619,16790
4968,11932,E02004619,17174
4969,13597,E02004620,4213
4970,2984.4,E02004620,4495
4971,15972.5,E02004620,4496
4972,1150.7,E02004620,4497
4973,13275.5,E02004620,4689
4974,6196.7,E02004620,4734
4975,1041.6,E02004620,4736
4976,3519.2,E02004620,7776
4977,1005.4,E02004620,10750
4978,952.8,E02004620,11012
4979,4014.6,E02004620,11423
4980,3187.5,E02004620,11465
4981,1605.5,E02004620,12520
4982,961.3,E02004620,16790
4983,962.6,E02004620,17174
4984,13579.9,E02004620,17912
4985,13595.8,E02004621,4213
4986,997.1,E02004621,4495
4987,760.4,E02004621,4497
4988,14158.6,E02004621,4689
4989,6195.5,E02004621,4734
4990,210.3,E02004621,4736
4991,933.5,E02004621,7776
4992,174.2,E02004621,10750
4993,149.3,E02004621,11012
4994,1219.8,E02004621,11423
4995,931.4,E02004621,11465
4996,1604.3,E02004621,12520
4997,571,E02004621,16790
4998,572.3,E02004621,17174
4999,14463,E02004621,17912
5000,14071.1,E02004622,4213
5001,646.8,E02004622,4495
5002,1913.9,E02004622,4497
5003,6670.7,E02004622,4734
5004,1343.6,E02004622,4736
5005,1517.3,E02004622,7776
5006,1348.8,E02004622,10750
5007,1709.9,E02004622,11012
5008,971.2,E02004622,11423
5009,1515.1,E02004622,11465
5010,2079.5,E02004622,12520
5011,2143.9,E02004622,16790
5012,2247.8,E02004622,17174
5013,15753.1,E02004623,2757
5014,13311.8,E02004623,4191
5015,13710.3,E02004623,4192
5016,15133.7,E02004623,4213
5017,15734,E02004623,4497
5018,5928.1,E02004623,4499
5019,1657,E02004623,4689
5020,15292.1,E02004623,4734
5021,15624.9,E02004623,4736
5022,15601,E02004623,8546
5023,15588.8,E02004623,10750
5024,15536.2,E02004623,11012
5025,15611.4,E02004623,13783
5026,15544.6,E02004623,16790
5027,15545.9,E02004623,17174
5028,1315.9,E02004623,17912
5029,13392.8,E02004623,21783
5030,13511.1,E02004624,4184
5031,10417.4,E02004624,4213
5032,6816.4,E02004624,4495
5033,7276.3,E02004624,4497
5034,14339.6,E02004624,4689
5035,881.9,E02004624,4734
5036,7167.3,E02004624,4736
5037,7351.3,E02004624,7776
5038,7131.1,E02004624,10750
5039,7078.5,E02004624,11012
5040,7846.6,E02004624,11423
5041,7019.6,E02004624,11465
5042,5437.5,E02004624,12520
5043,7087,E02004624,16790
5044,7088.3,E02004624,17174
5045,14643.9,E02004624,17912
5046,12145.7,E02004626,979
5047,14876.6,E02004626,4489
5048,13173.4,E02004626,4724
5049,14891,E02004626,4725
5050,12308.9,E02004626,4926
5051,13160.7,E02004626,4927
5052,3950.6,E02004626,6736
5053,13795.4,E02004626,6778
5054,12198.4,E02004626,7981
5055,12742.1,E02004626,8903
5056,8103.4,E02004626,9058
5057,13120.9,E02004626,9353
5058,13052.4,E02004626,9924
5059,12921.3,E02004626,10630
5060,12198.4,E02004626,10823
5061,12984.7,E02004626,10870
5062,13667.4,E02004626,11404
5063,12984.7,E02004626,12206
5064,12746.4,E02004626,12214
5065,12072.3,E02004626,12215
5066,13023.4,E02004626,13502
5067,12656.4,E02004626,14125
5068,14809.5,E02004626,14336
5069,12472.4,E02004626,14649
5070,14890.3,E02004626,14778
5071,12643.6,E02004626,14825
5072,13667.4,E02004626,14946
5073,13576.4,E02004626,14962
5074,12805.4,E02004626,15582
5075,12079.2,E02004626,15801
5076,13023.4,E02004626,15946
5077,13023.4,E02004626,16482
5078,13010.6,E02004626,17298
5079,12723.4,E02004626,17504
5080,15982,E02004626,17560
5081,12805.4,E02004626,18062
5082,8961.2,E02004626,18456
5083,13046.7,E02004626,18956
5084,12810.9,E02004626,19096
5085,12648.5,E02004626,19414
5086,13576.4,E02004626,20305
5087,7219.5,E02004626,20327
5088,15029.7,E02004626,20698
5089,13591.6,E02004626,21134
5090,12285.8,E02004626,21441
5091,14711.3,E02004634,742
5092,14274,E02004634,3787
5093,5456.3,E02004634,4493
5094,234.5,E02004634,4688
5095,339.3,E02004634,5147
5096,11747.6,E02004634,5366
5097,14274,E02004634,5788
5098,15151.3,E02004634,5969
5099,11737.2,E02004634,6734
5100,13588.9,E02004634,6738
5101,14410.7,E02004634,6741
5102,11848,E02004634,7583
5103,14274,E02004634,8846
5104,11116.9,E02004634,10298
5105,5452.5,E02004634,10580
5106,1143.7,E02004634,11946
5107,6744.2,E02004634,12381
5108,214.9,E02004634,12397
5109,13847.9,E02004634,13866
5110,11456.6,E02004634,14333
5111,14274,E02004634,17247
5112,376.4,E02004634,17853
5113,14274,E02004634,17921
5114,14274,E02004634,21789
5115,2195.7,E02004635,742
5116,846.6,E02004635,3787
5117,13184.4,E02004635,4688
5118,13243.5,E02004635,5147
5119,846.6,E02004635,5788
5120,1723.9,E02004635,5969
5121,983.3,E02004635,6741
5122,846.6,E02004635,8846
5123,12662.5,E02004635,10298
5124,13183.6,E02004635,11946
5125,13565.4,E02004635,12397
5126,846.6,E02004635,17247
5127,13540.8,E02004635,17853
5128,846.6,E02004635,17921
5129,846.6,E02004635,21789
5130,1329.2,E02004661,5149
5131,7869,E02004661,5175
5132,14368.3,E02004661,5179
5133,9502.2,E02004661,5377
5134,2450.2,E02004661,5608
5135,2138.1,E02004661,5612
5136,2281.8,E02004661,5614
5137,14648.4,E02004661,5616
5138,14742.2,E02004661,7773
5139,9306.5,E02004661,8720
5140,2281.8,E02004661,9772
5141,11222.4,E02004661,10487
5142,6046.9,E02004661,10824
5143,1970.6,E02004661,13301
5144,2769.7,E02004661,14638
5145,14508.5,E02004661,17268
5146,2549.4,E02004661,20483
5147,1436.5,E02004661,21403
5148,11368.2,E02004661,21484
5149,13597.6,E02004662,1309
5150,13278.9,E02004662,1379
5151,8379.6,E02004662,5149
5152,398.8,E02004662,5175
5153,11998.2,E02004662,5377
5154,9383.5,E02004662,5608
5155,9071.4,E02004662,5612
5156,9215.1,E02004662,5614
5157,11802.5,E02004662,8720
5158,14366.4,E02004662,9098
5159,9215.1,E02004662,9772
5160,15336,E02004662,10487
5161,12980.2,E02004662,10824
5162,15255.6,E02004662,12376
5163,12540.1,E02004662,12569
5164,8903.9,E02004662,13301
5165,12757.7,E02004662,13922
5166,9703,E02004662,14638
5167,12592.2,E02004662,15057
5168,9599.8,E02004662,20483
5169,13166.7,E02004662,20989
5170,8487,E02004662,21403
5171,15481.8,E02004662,21484
5172,14646.8,E02004665,1309
5173,13448.5,E02004665,1310
5174,14233.9,E02004665,1379
5175,12835.2,E02004665,1381
5176,15128.3,E02004665,1420
5177,9425.5,E02004665,5149
5178,11412.8,E02004665,5175
5179,287.4,E02004665,5377
5180,10536.5,E02004665,5608
5181,10773.3,E02004665,5612
5182,10917.1,E02004665,5614
5183,13559.4,E02004665,5616
5184,13873.4,E02004665,6719
5185,12611,E02004665,6835
5186,13653.3,E02004665,7773
5187,174.1,E02004665,8720
5188,14175.2,E02004665,9098
5189,10917.1,E02004665,9772
5190,13855.1,E02004665,10208
5191,10003.7,E02004665,10824
5192,13850,E02004665,11060
5193,15064.4,E02004665,12376
5194,14893.2,E02004665,12569
5195,9949.7,E02004665,13301
5196,13374.5,E02004665,13385
5197,15110.8,E02004665,13922
5198,10740.9,E02004665,14638
5199,14945.2,E02004665,15057
5200,12901.3,E02004665,17302
5201,13929.6,E02004665,17618
5202,13733.4,E02004665,19506
5203,10645.7,E02004665,20483
5204,13278.8,E02004665,20787
5205,14508.2,E02004665,20989
5206,9532.8,E02004665,21403
5207,15549,E02004665,21471
5208,632.3,E02004694,2546
5209,11767.1,E02004694,5093
5210,12620.4,E02004694,5103
5211,13188.6,E02004694,5577
5212,6297,E02004694,5580
5213,12788.3,E02004694,6758
5214,12540.1,E02004694,7164
5215,12590,E02004694,8318
5216,11396.2,E02004694,8776
5217,12765.7,E02004694,8862
5218,9652.6,E02004694,9553
5219,12687.7,E02004694,9917
5220,13236,E02004694,10175
5221,11408.6,E02004694,10222
5222,11429.3,E02004694,10497
5223,12377.3,E02004694,11038
5224,11502.6,E02004694,11265
5225,12540.1,E02004694,12404
5226,7985,E02004694,12664
5227,13181.1,E02004694,15099
5228,15728.1,E02004694,16669
5229,12287.3,E02004694,17286
5230,12762.2,E02004694,17981
5231,11444.2,E02004694,19883
5232,7244.9,E02004694,19902
5233,10803.5,E02004694,21153
5234,11234.6,E02004698,590
5235,310.1,E02004698,774
5236,1286.9,E02004698,2365
5237,11301.2,E02004698,2735
5238,10949,E02004698,3151
5239,15305.7,E02004698,4434
5240,12935,E02004698,4889
5241,14457.1,E02004698,6531
5242,13061.6,E02004698,9173
5243,4104.3,E02004698,10055
5244,4069.2,E02004698,11753
5245,11423.5,E02004698,12093
5246,301.9,E02004698,13079
5247,1694.6,E02004698,13702
5248,11402.7,E02004698,14588
5249,15419.3,E02004698,14820
5250,11497.4,E02004698,15004
5251,8285.4,E02004698,16369
5252,15183.5,E02004698,17059
5253,9907.1,E02004698,17222
5254,11977.1,E02004698,17749
5255,15479.3,E02004698,18599
5256,3500.9,E02004698,19643
5257,15031.9,E02004698,21200
5258,15312.5,E02004698,21202
5259,15481.6,E02004698,21416
5260,11674.9,E02004699,590
5261,1463.7,E02004699,774
5262,1032.9,E02004699,2365
5263,11741.5,E02004699,2735
5264,7493.6,E02004699,3151
5265,13423.1,E02004699,4889
5266,15857,E02004699,6531
5267,13549.8,E02004699,9173
5268,2035.8,E02004699,10055
5269,2000.8,E02004699,11753
5270,11863.8,E02004699,12093
5271,1495.4,E02004699,13079
5272,677.8,E02004699,13702
5273,11843,E02004699,14588
5274,11937.7,E02004699,15004
5275,9685.3,E02004699,16369
5276,10347.4,E02004699,17222
5277,8521.7,E02004699,17749
5278,822.1,E02004699,19643
5279,968.6,E02004702,590
5280,11148.1,E02004702,774
5281,7408.4,E02004702,2359
5282,11537.4,E02004702,2365
5283,1035.2,E02004702,2735
5284,14659,E02004702,4434
5285,11613.6,E02004702,4662
5286,13945.5,E02004702,6139
5287,13810.3,E02004702,6531
5288,10830.5,E02004702,7354
5289,15096.2,E02004702,10055
5290,15061.2,E02004702,11753
5291,1157.5,E02004702,12093
5292,11179.8,E02004702,13079
5293,11428.9,E02004702,13702
5294,11604.1,E02004702,14372
5295,1728.7,E02004702,14588
5296,15420.5,E02004702,14951
5297,1516.2,E02004702,15004
5298,11043.4,E02004702,15398
5299,11362.3,E02004702,16369
5300,14536.7,E02004702,17059
5301,4361.6,E02004702,17222
5302,15880.1,E02004702,19643
5303,14385.1,E02004702,21200
5304,14665.7,E02004702,21202
5305,13373.6,E02004702,21338
5306,10707.2,E02004703,774
5307,11583.8,E02004703,2365
5308,294.8,E02004703,3151
5309,9616,E02004703,4035
5310,5912.2,E02004703,10055
5311,9822.8,E02004703,11402
5312,5877.2,E02004703,11753
5313,10699,E02004703,13079
5314,8643.4,E02004703,13702
5315,15774.9,E02004703,16369
5316,14392.1,E02004703,17222
5317,805.7,E02004703,17749
5318,6696.1,E02004703,19643
5319,9555.4,E02004703,21386
5320,7625.6,E02004705,590
5321,389.1,E02004705,2359
5322,7692.3,E02004705,2735
5323,9020.5,E02004705,4648
5324,8389.8,E02004705,4662
5325,13562.6,E02004705,4700
5326,7292.3,E02004705,4876
5327,11351.2,E02004705,7354
5328,9498.7,E02004705,7498
5329,13760.5,E02004705,7522
5330,9382.8,E02004705,7694
5331,13746.1,E02004705,9152
5332,11595.5,E02004705,12093
5333,13546.7,E02004705,13669
5334,6621.7,E02004705,14372
5335,11237.5,E02004705,14588
5336,7457.4,E02004705,14745
5337,8401.2,E02004705,14951
5338,11424.5,E02004705,15004
5339,7017.8,E02004705,15398
5340,14676.7,E02004705,17222
5341,13763.6,E02004705,17485
5342,13795.5,E02004705,17898
5343,12564.1,E02004774,5137
5344,11801.5,E02004774,5390
5345,12824,E02004774,8409
5346,14851.4,E02004774,9461
5347,14518.9,E02004774,11221
5348,14506.5,E02004774,11367
5349,13058.1,E02004774,12169
5350,12451.6,E02004774,14207
5351,15091.8,E02004774,14579
5352,13973.6,E02004774,14710
5353,14511.9,E02004774,14865
5354,13830.7,E02004774,15842
5355,15186,E02004774,16217
5356,15091.8,E02004774,17320
5357,12632.3,E02004774,18484
5358,12939.3,E02004774,19684
5359,14599.1,E02004774,19743
5360,13090.8,E02004774,19913
5361,12895.1,E02004774,20654
5362,13964.1,E02004774,21539
5363,1101.1,E02004787,254
5364,15367.7,E02004787,296
5365,15716.2,E02004787,2341
5366,1415.4,E02004787,3624
5367,12348.1,E02004787,3626
5368,6365.5,E02004787,3806
5369,14854.4,E02004787,3807
5370,5151.4,E02004787,3816
5371,6916.8,E02004787,4270
5372,12780.2,E02004787,4272
5373,13962.4,E02004787,4950
5374,1488,E02004787,6357
5375,12744.2,E02004787,6360
5376,15724.7,E02004787,6475
5377,15643.1,E02004787,6805
5378,15673.5,E02004787,9464
5379,15964.3,E02004787,9785
5380,14776.7,E02004787,9838
5381,1101.1,E02004787,9923
5382,12317.3,E02004787,10408
5383,12993.8,E02004787,11152
5384,15690.7,E02004787,12310
5385,11994.3,E02004787,12906
5386,12038.9,E02004787,13000
5387,15703.3,E02004787,13043
5388,15703.2,E02004787,13282
5389,6621.2,E02004787,13726
5390,5594.2,E02004787,14714
5391,1168,E02004787,14935
5392,15667,E02004787,15106
5393,12042.8,E02004787,15267
5394,15641.9,E02004787,15603
5395,15690.7,E02004787,15619
5396,12993.8,E02004787,16199
5397,15647.5,E02004787,16306
5398,12446.1,E02004787,17344
5399,10456.4,E02004787,17430
5400,14123.1,E02004787,18491
5401,14605.3,E02004787,20765
5402,1144.1,E02004789,254
5403,1230.4,E02004789,3624
5404,13290.8,E02004789,3626
5405,7622.4,E02004789,3806
5406,15797.1,E02004789,3807
5407,3057.4,E02004789,3816
5408,4822.8,E02004789,4270
5409,13722.9,E02004789,4272
5410,14905.1,E02004789,4950
5411,2551.8,E02004789,6357
5412,13686.9,E02004789,6360
5413,16014.3,E02004789,6948
5414,15719.4,E02004789,9838
5415,1144.1,E02004789,9923
5416,13260,E02004789,10408
5417,13936.5,E02004789,11152
5418,12937,E02004789,12906
5419,12981.6,E02004789,13000
5420,4527.2,E02004789,13726
5421,6536.9,E02004789,14714
5422,1211,E02004789,14935
5423,12985.6,E02004789,15267
5424,13936.5,E02004789,16199
5425,13388.8,E02004789,17344
5426,10271.4,E02004789,17430
5427,15065.9,E02004789,18491
5428,15548,E02004789,20765
5429,4594,E02004791,254
5430,4773.4,E02004791,3624
5431,15859.8,E02004791,3626
5432,10191.4,E02004791,3806
5433,864.8,E02004791,3816
5434,1398.6,E02004791,4270
5435,5769.7,E02004791,6357
5436,4594,E02004791,9923
5437,15829,E02004791,10408
5438,15506,E02004791,12906
5439,15550.6,E02004791,13000
5440,1103,E02004791,13726
5441,9105.9,E02004791,14714
5442,4660.9,E02004791,14935
5443,15554.5,E02004791,15267
5444,15957.8,E02004791,17344
5445,9702.2,E02004791,17430
5446,5782.7,E02004792,254
5447,5962.2,E02004792,3624
5448,11380.1,E02004792,3806
5449,2116.6,E02004792,3816
5450,299.1,E02004792,4270
5451,6958.4,E02004792,6357
5452,5782.7,E02004792,9923
5453,676.5,E02004792,13726
5454,10294.6,E02004792,14714
5455,5849.6,E02004792,14935
5456,10773.6,E02004792,17430
5457,7851.5,E02004821,2301
5458,15546.7,E02004821,2546
5459,7006,E02004821,5093
5460,7242.4,E02004821,5103
